这群倒霉孩子可能因为说话会扣钱吧,负面
我要笑死了 这期要素过多过新 后半段一整个全程爆笑[笑cry]时代幼儿园那段和蒜香和张哥那段真的绝了[笑cry][笑cry][笑cry],正面
感觉他们到八十岁也会被要求玩十分钟不能说话的游戏🙏,负面
哈哈哈哈哈哈哈好搞笑的一堆男的,正面
孩子话多,正面
“老师等会儿帮你揍他”哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈这种好事儿能让我来吗[太阳][太阳][太阳],正面
讲腹语只有他们能听懂,正面
这一期的梗太密了[苦涩]笑得喘不过气,正面
清净了耳朵 吵到了眼睛哈哈哈哈哈 [哈哈],负面
其实孩子们嗯嗯嗯也挺吵的[微笑],负面
看似七个人但只要一说起话来有八百个人的气势[爱你],正面
@小蒋公举子 有滤镜了时团饱饱们[亲亲],正面
我笑死了梦回以前讲话罚钱哈哈哈哈哈哈哈哈哈,正面
时代幼儿园[doge],正面
可是没有声音的视频也会传导声音[可怜][可怜],负面
1、这老师好帅2、他们这样也很吵3、嗯嗯嗯嗯嗯嗯嗯,负面
谁懂我，就是他们这个状态跟我给孩子们排六一节目一模一样，有告状的有不停讲话的有自己在那玩的，然后我就会跟他们玩游戏，多长时间不讲话安安静静的表现好，我就给他们糖吃[允悲],正面
呜呜这些规定都好可爱啊啊啊啊啊[亲亲][舔屏],正面
宝宝最美了[赢牛奶][赢牛奶],正面
宝宝分享一下健身经验！,正面
想看小七的美妆自用好物分享[馋嘴],正面
我必来宝宝,正面
#赖美云[超话]#lmy#微博变美手册# 和小七一起变美[抱一抱][抱一抱]@赖美云 ,正面
哇,正面
一起变美[彩虹屁],正面
好好好，美妆博主小赖上线[开学季],正面
老婆[舔屏][舔屏][舔屏],正面
小七好漂亮,正面
饱饱[哇][哇][哇][哇],正面
和小赖一起变美[打call][打call][打call],正面
跟宝贝一起变美[爱你],正面
我想看你的美丽日记,正面
想看小赖的分享[开学季],正面
漂亮晕晕[色][色][色][色],负面
赖美云[打call],正面
等待宝宝给我们推荐更多变美好物！,正面
想看小七的[哇][哇][哇],正面
有些事你们必须明白，国家尊严，不容污蔑。你生在这里，享受着这里的便利和福报，你爱不爱它它都是你的母国。一个不爱自己母族的人，到哪儿都被人瞧不起。你可以不为国家做什么，但什么不能做你得心里清楚。那些黑子们，说给你听的。,正面
看你ID就知道谁在扯淡，不把你转出来都对不起你说的这大段p话//@爱吃桃子的狸小羊:好扯淡，有些人不是活在清朝，是还活在唐朝抗日战争这个事这么说战争是战争屠杀是屠杀和纳粹一样最大的错误不是说歧视发动战争侵略而是屠杀侵略也好歧视也好动物本性人这个种族从开始到现在用各种法律道德约束种族,正面
[赞]把我们的民族自信言简意赅地说得清清楚楚！,正面
以史为镜，可以知兴替，我们研究历史，就是要搞明白:国，因何而兴，为何而亡，我们记得高光，也不会遗忘屈辱，高光勉励我们前行，屈辱激励我们绝不可落后，中华五千年是多灾多难的五千年，然多难兴邦，中国人既然战胜过五千年的坎坷与困苦，就更不怕以后的任何艰难和险阻。,正面
可是，近十年发生的一切，给我们的后代留了无尽的谎言,正面
谁打我一下我都要打回几下，我国被小日本欺负得那么惨，做鬼都不放过他们[怒],正面
泪目了 建议全文背诵,正面
五十三了，竟然还能被这文言催泪，不仅悲悯还有有精、气、神！[赞][赞][赞],正面
这文案封神了@咩歪歪歪,正面
四大文明古国，现仅存我们国家[举手] 吊炸了好吧[并不简单],正面
我们的人民才是自己的神,正面
说的好[good][good][good],正面
呜呜呜呜呜呜呜，讲得太好了！[泪][泪],正面
不是我们强调，是别人试图抹杀、扭曲、掩埋！我们有责任拨乱反正！我们铭记历史不是要挑起世界战争，是时刻警醒落后就要挨打。仅此[作揖][作揖][作揖],正面
微博到底是什么成分？这几句话里面有哪一句是违反了法律规定的？ http://t.cn/A6ObfndG,正面
讲得真好[赞],正面
哇！讲得太好了，我们国家现在的一切都来之不易，一定会更好！,正面
激励吾辈当自强,正面
中华民族骨子里就流淌着坚韧顽强的血液，打不倒辱不屈摧不毁！我们才是自己的神！,正面
西方伪史也很多，所谓的科学有的也是偷的中国的,正面
林韩中加油[打call][打call][打call],正面
宝贝[羞嗒嗒]加油,正面
期待林韩中[抱一抱],正面
期待韩中[爱你],正面
好帅啊我不行了[失望][失望],负面
期待林韩中啦[憧憬][憧憬],正面
好乖啊崽崽！,正面
宝宝说的一字一句的 可爱,正面
期待林韩中舞台[鼓掌],正面
小林，我们10.4佛山见[抱一抱],正面
宝贝加油！,正面
期待小林同学[打call][打call],正面
韩中四号见哦[爱你],正面
加油加油[打call],正面
期待林韩中,正面
期待期待[打call],正面
林韩中你好帅[哇],正面
韩中加油,正面
好棒好棒！[哇],正面
美国日本这个世界的祸害,正面
做了67次核试验，倒了20w吨核废料,正面
这我真的刚知道,正面
都看看！！！ http://t.cn/A6OL3FVz,负面
美国把这当实验地，不把当地居民安置好的？,负面
难怪美国赞成排海，因为美国拉得最多[吐],负面
原来海绵宝宝是纪录片啊[跪了]，以前我还跟我女儿争论最接受不了的动画片就是海绵宝宝，因为完全无法理解的造型和剧情[跪了][跪了][跪了],正面
我一直以为那些是深海物种，没有想到是变异啊[泪],正面
我们现在抗日不需要付出生命的代价，只需要少买一件日本衣服，少用一个日本护肤品，这个是能做到的呀每个人都可以出一份力，不要只是伤心焦虑了 坚持抵制日货比先辈们容易多了。 http://t.cn/A6OL3xId,正面
？？？？还有当地居民？？？？,负面
美国支持日本排海，其实主要是要掩盖他们自己也排出的过量的核废水是吧？,正面
美日两个地球毒瘤[怒]害人害海害世界[怒]民愤难平[怒],正面
美国在则世界不宁,正面
这就是日本700亿营销费之转移视线和目标？？？？？？,正面
这对父子能不能一起没,正面
美日是一点人事不干啊，原来是有前科,正面
犹太与大和，地球村的不幸,正面
05年的时候当地居民去联合国申诉过，说他们生出来的新生婴儿跟史莱姆或者一滩水一样,负面
天哪，简直是骇人听闻[泪][泪],正面
这是真的吗[抓狂][抓狂],负面
期待黄子弘凡新歌[赢牛奶][赢牛奶]9月1日10点！！,负面
什么❓黄子弘凡全新单曲《成为你想成为的大人》要上线‼️这次给我们带来什么样的惊喜呢🎁快快打开播放器🎵和@黄子弘凡_Lars 一起找到真正的自己吧😘,正面
期待歌手黄子弘凡[亲亲],正面
期待黄子弘凡的新歌[哇],正面
都来试听啦！【0901】上午十点🥳 【0901】上午十点 🥳 【0901】上午十点🥳黄子弘凡全新单曲《成为你想成为的大人》正式上线✌️推开成长大门🚪 和@黄子弘凡_Lars  成为理想“大人”🤟,正面
我希望满山遍野的鲜花为你盛开🌸  我希望无边无际的海洋为你翻滚 🌊我希望你是快乐的 🥰自由的 🥳无拘无束的😁我希望 你能成为你想成为的大人  👩🏻【0901】和@黄子弘凡_Lars 一起《成为你想成为的大人》,正面
期待歌手黄子弘凡的新作品[打call][打call][打call],正面
好青春[识神小狐],正面
超级期待黄子弘凡的新歌[哇],正面
少年自当扶摇上，揽星衔月逐日光✨他说音乐像一束光照耀着他🌅如今他用音乐谱写自己对成长的态度🎶听@黄子弘凡_Lars 的《成为你想成为的大人》，感受他的破茧蜕变之程🦋,正面
好听！！！！期待完整版！！！！！！！！！！！！！！,负面
好听[打call]期待黄子弘凡新歌,正面
凡心所向🌼，素履以往，生如逆旅🍃，一苇以航。成为你想成为的大人，一起乘风破浪⛵！与@黄子弘凡_Lars 一起唱响《成为你想成为的大人》寻找青春答案。,正面
期待黄子弘凡新歌[开学季][开学季][开学季][开学季][开学季],正面
期待黄子弘凡啦 http://t.cn/A6OGfTat,正面
你想成为一个什么样的大人❓平凡而又伟大 ✨自由而又热烈✨在风华正茂的年纪  人生不被定义 🔥9月1日锁定@黄子弘凡_Lars 全新单曲《成为你想成为的大人》找寻答案,正面
快全都来试听啦！【0901】上午十点🥳 【0901】上午十点 🥳 【0901】上午十点🥳黄子弘凡全新单曲《成为你想成为的大人》正式上线✌️推开成长大门🚪 和@黄子弘凡_Lars  成为理想“大人”🤟 http://t.cn/A6OGIAsX,正面
【0901】上午十点🥳 【0901】上午十点 🥳 【0901】上午十点🥳黄子弘凡全新单曲《成为你想成为的大人》正式上线✌️推开成长大门🚪 和@黄子弘凡_Lars  成为理想“大人”🤟,正面
 #黄子弘凡新歌预告# 期待黄子弘凡新歌《成为你想成为的大人》[打call][打call],正面
小的时候总会想自己以后会成为什么样的人😦自己的理想究竟是什么🤔️9月1日上午10:00⏱️一起来听@黄子弘凡_Lars 唱《成为你想成为的大人》吧📸,正面
平行世界的佟年小可爱一定要幸福快乐，午安,正面
杨紫佟年[一起吃糖],负面
佟年,中性
我的佟年宝贝[抱一抱],正面
佟年晚安💤,正面
杨紫佟年小可爱[小夭],正面
拥有梦想，拥有演员的梦想，一直拥有演员的梦想的人李现@李现ing #李现[超话]#,正面
是我的佟年宝贝[抱抱][抱抱][抱抱],正面
好久不见佟年[送花花][送花花][送花花],正面
学霸年年[鲜花],正面
有梦想的人永远年少,正面
杨紫佟年李现韩商言[亲亲][亲亲][亲亲],负面
佟年[心],正面
想和眸里有星光的软萌妹子对视，看高智商学霸谈恋爱的样子。夏天是青春的季节，来尝甜甜的学霸追爱，看@杨紫 演绎甜美歌姬佟年。💜#杨紫佟年#,正面
年年宝贝杨紫,正面
佟年宝宝[抱一抱],正面
佟年宝贝，拥有你，就是拥有了幸福和快乐@杨紫,正面
杨紫佟年[爱你],正面
佟年[泪],正面
我觉得今天用大王效果一定比昨天强,正面
那不可能，中国队所有的教练都要用王哲林[太开心],正面
感觉如果实力接近，换一换会有效果，会出现奇兵，球员身体技术素质差距太大了,负面
今天能赢一场吗？,正面
我也发了呢[允悲],正面
轩轩太棒了，继续加油[加油][加油],正面
胡明轩，你今天超级高水平,负面
见证欧洲黑魔法的时候到了，不是黑魔法就是黑历史,正面
加油[加油],正面
别用张镇麟了，上大秋。,正面
加油吧[心][心][心],正面
兄弟们至少赢一场吧[怒骂]硬起来干他[怒骂],负面
加油加油,正面
这特么要是还打不出个精气神来，就特么原地退役吧[感冒],负面
名帅超级高水平[赞],正面
胡金秋可以打首发的啊,负面
除了赵睿，每一个都有发挥好跟不好的时候，让我们猜猜这一次中奖的都是谁[doge][doge][doge],正面
付豪出息了[打call],负面
就是不上胡金秋[doge],负面
男篮⛹🏻️  加油！！！,正面
大付从边缘干到了首发，老王从轮换干到了老家,负面
这他妈什么阵型？,负面
加油加油 冲就完了！,正面
干就完了，别想太多，金继豪,负面
体彩下了一注，能不能赢一次了[允悲],正面
大付终于首发了,负面
直接回家吧，每次比赛都替你丢人,正面
上来就失误……,正面
教练在想啥呢？变来变去，还有时间吗？郭士强上得了。,正面
首发又换了,负面
这。。。,负面
排列组合都试试🚬🚬🚬,正面
大付首发啦,负面
至少赢一场吧,正面
[打call][打call][打call][打call] http://t.cn/A6OGlCdO,负面
付豪值得,正面
抓紧备战2027年世界杯2028年洛杉矶奥运会，相信中国男篮，相信中国篮协，他们还年轻， 成长的空间还很足[加油][加油][加油]。以此类推，永远备战下去吧。,正面
王哲林必须首发,负面
赢一场吧！！！,正面
哲林放心飞，苏菲勇敢追,正面
[打call][打call][打call] http://t.cn/A6OGj2QP,负面
张振鳞裤子都穿反了？？闹呢,负面
周鹏很严重吗？,负面
男篮⛹🏻️ 加油！！！,正面
[打call][打call] http://t.cn/A6OGj3fV,负面
一起上虎扑app看新闻、玩评分、畅聊赛场内外http://t.cn/A6N4ZXM7,正面
小组赛为了排位赛观察和热身,正面
胡金秋上那么少时间也是让我不解的,负面
周鹏应该是伤了  打不了了[泪],正面
预测两分钟内付豪被换下,正面
争口气啊小伙子们,正面
胡金秋呢,负面
别变了 主力别打了吧 别受伤了,正面
昨天推谁啦[吃瓜],负面
不会这场是发国难财吧，哈哈……,负面
[偷乐]收到 天使的心跳,负面
男篮打了所有人的脸,负面
今天要红了,正面
上车！,正面
看中国男篮 vs 安哥拉比赛直播，上咪咕视频：http://t.cn/A6Ow82KY,正面
更期待周不沾能贡献什么花样,正面
篮球之神王哲林呢,正面
五连败 咚咚咚！[嘻嘻],正面
必输无疑,正面
让大球替周队首发会shi?,负面
安哥拉赢了能怎么样？ 输赢无所谓是吗这场 刚看 没懂[允悲],正面
[弱][弱][弱],负面
我很想问这个是什么图标 http://t.cn/A6OGWR4m,负面
加油,正面
这衣服有点偏大了嗷,负面
今天加油[赢牛奶],正面
赢了赢了[泪][泪]小fu今天针不戳[泪][泪],正面
加油🐯,正面
今天该赢了吧,正面
大付争气啊[good],负面
加油！,正面
要我主教练，首发：赵睿，胡明轩，崔永熙，胡金秋，周琦[doge],正面
名帅果然很特别，场场都是练兵呀,正面
这防守堪忧啊,负面
有俩人的防守真的[允悲][允悲],正面
热身赛的时候崔永熙场场首发+主力，到了世界杯上场都很少[允悲]这是为什么呢，不让打之前又要排他,正面
怎么变都是徒劳[苦涩],正面
牛逼，下一场继续变,正面
完了，零首付竟然先发了[裂开],负面
[doge][doge],中性
男篮今天输了，明年国家队没有一场比赛了，奥运会落选赛都没资格打,正面
md，打一场换一次，这怎么打的好,正面
k / 𝐤 / 2 / 3 / 2 /·/ 𝐜/ 𝐜观賽，看賽。福利领！[打call][打call],正面
中国男篮会告诉你什么叫底线[doge][doge][doge],正面
什么？中国又赢！,正面
前面三分不准那是没碰上中国队[doge],负面
遭了，要让他说中了[doge][doge][doge],正面
乔尔科维奇：好的，王哲林打三十分钟[doge],正面
我电脑看的 我怎么转腾讯二部啊[笑cry],正面
王哲林打那么好[doge]为什么弃用[偷笑]你告诉我   这场大王必须打满全场[偷笑],正面
这家给你预测的,正面
弃用王哲林，效果太好了，你把用人战术告诉了乔尔杰维奇吗,正面
不是我们太强是安哥拉太弱,负面
静雨在哪解说啊,正面
希望雨哥能预言成真,正面
这家给你预测的 还真中了,正面
输了，你裸奔？,正面
赢了，鲸鱼倒立吃shi,正面
你怎么害在那指点江山呢[吃瓜],负面
这回预测准了雨子[悲伤],正面
今天不说教练下课了？,正面
鲸鱼还真是有点东西的[喵喵]说的大差不离，真赢了,负面
第九场，首发还没弄清楚，继续洗教练，别停,负面
看好这场周琦大魔王爆发40+15带走比赛[doge],负面
让我想起了22赛季的我哥[doge],正面
谁首发都够呛,负面
张振林块下去吧 太差了,负面
周奶奶上线,正面
上来一失误[允悲][允悲],正面
咋的，不头铁上王哲林了？,正面
遥想当年，本赛季湖人的第35摊首发[doge],负面
求你了，今天千万别上wzl[允悲],正面
你说带个会投三分的杜润旺多好,负面
赢一次吧！,正面
周琦笑死我了哈哈哈哈,正面
和上个赛季我湖一样[哆啦A梦害怕]，不懂怎么赢,正面
赢不了一点,负面
又一场失利,负面
[打call][打call] http://t.cn/A6OGYvch,负面
哪里直播,负面
又菜又爱玩,正面
乔教练真是固执的可怕🙈🙈🙈早用胡金秋，那三场里得赢一场,正面
昨天那场球最后就应该上他而不是那软蛋,正面
这球给wzl，已经回防了[允悲],正面
比赛还没有结束，，，稳住胜利[doge][doge][doge],正面
4号位？不，他是最强中锋[泪][泪],正面
早上大秋前两场就不会输那么惨,正面
赵继伟大胆打，不要在乎命中率该投投该突突,正面
图片评论 http://t.cn/A6OGEAR2,负面
然后又短路了,中性
乔尔杰维奇早点用说不定现在都已经出线了,负面
要是前两场用胡多打，至少得拿下一场,负面
为啥不早上,负面
太硬了[拳头],负面
不懂就问，如果小日本剩下的两场都输了，我们两场都赢了是不是铁定有奥运会入场券？如果小日本输了两场，我们赢了一场，都是一胜一负，是不是比净胜分？,正面
什么？中锋会扣篮？,正面
稳住啊,中性
还是有想打的,正面
王哲林尴尬不,正面
安哥拉真废，连中国队都打不过[笑cry],负面
牛逼,正面
阿联退役仪式要大办 大王退役仪式要早办,正面
大秋打得越好，越觉得遗憾,正面
为什么 为什么 为什么！,正面
早不用 非用那个大傻子,负面
王哲林一脸震惊[doge],正面
我敢打包票这个球要是换成卧龙凤雏肯定就没了,负面
可惜了，现在要去巴黎太难了，必须要两站全胜，还得看日本脸色[二哈],正面
老子看到周王两人在下面鼓掌就来气,正面
这才是中锋,负面
[doge]这搁王奶奶那不得先撩一下秀发，再来个过桥啊。,正面
周琦转会仪式能不办就不办。//@三分机器西蒙斯:阿联退役仪式要大办 大王退役仪式要早办,负面
早该用了[哼],正面
王哲林退出吧[笑cry],正面
这哪里不比王太太强,正面
[doge] http://t.cn/A6OGRPVf,负面
换wzl：拿下篮板，收球俯身，强起被规，两罚不中[doge],正面
解气[爱你][爱你],正面
草，[怒][怒],负面
王哲林纯小丑🤡,正面
踏马的，早上胡金秋啊,负面
少谁谁尴尬,负面
早知现在何必当初,正面
图片评论 http://t.cn/A6OGEZfG,负面
镜头给足了，真的觉得欠苏伟一个道歉[允悲],负面
本来就不能上他，太慢了,负面
乔帅干的漂亮,正面
这就是个祸害,中性
直接弃用,中性
谁不上谁尴尬,负面
胡金秋太好用了,负面
王哲林没上是胜利的关键,正面
感觉三连败还是会的，只是不会看的让人绝望,负面
起码说场上打出来的完全不是一个概念了！,正面
安哥拉输在不是闫指导的粉丝了,正面
安哥拉因为三分和投篮不准[二哈],负面
你可以去应聘安哥拉主教练了,负面
会战术也没用啊都不准，南苏丹和波多黎各顶着你都进。这已经不是一个级别的对手了。只能说安哥拉不愧是中国队的老朋友了,正面
谁能想到国内现役最好的四号位胡金秋坐了三场板凳,正面
唉，没有如果啊[允悲],正面
[doge]然后千算万算没算到日本能赢,正面
留了后手啊[good],负面
这算不算你猜对了[笑cry][笑cry][笑cry],正面
有道理[允悲][允悲][允悲]估计其他队都懵了，这是个隐形大杀器呀[笑cry],正面
这么说只是漏算了日本赢了一场[允悲],正面
会说话还得是卢总阿[doge][doge][doge],正面
你说的对！[嘻嘻],正面
有道理,正面
老乔没看广厦比赛,正面
让二追_,正面
醉了[汗],正面
[偷笑]有道理，反正前面也赢不了,负面
总座高见,正面
我说总座高见[doge][doge][doge],正面
大秋累完了[允悲],正面
赶紧的，拉二胡,负面
睢冉的人别再祸害国家队了[微笑],负面
安哥拉🇦🇴：卧槽你们21号怎么来的,负面
秘密武器[doge],正面
这是照死了用啊，大秋好样的[good],负面
爱死我胡金秋宝贝了[心][心]，冲冲冲！大爷们给我顶住[haha],正面
能赢啦[笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry][笑cry],正面
二胡配大锤[good],负面
早就应该上大秋了[doge],正面
中国队领先了就不会打球了，落后了就没有拼劲了，你们告诉我他拿啥赢[怒],负面
笑死,负面
终于看到胡金秋的香了啊老乔[苦涩],正面
今天全靠大秋,正面
累得大喘气,负面
张镇麟想干嘛,负面
好秋，胡大王才是真大王,正面
大秋牛逼二胡凑响美妙乐章,正面
老乔用三后卫是奇兵，老杜用三后卫就被喷上天[二哈][二哈][允悲][允悲],正面
因为一山不容二胡吧[二哈][二哈][二哈]但是老乔估计不知道有种乐器叫二胡，也挺不错的[爱你],正面
教练自负，固执己见,正面
好奇有没有一种可能，他知道小组赛那三个都打不过，又不想被人研究到胡[喵喵],正面
排位赛的秘密武器,正面
教练装逼呗,正面
加油加油啊,正面
多赢点,中性
不和[二哈][二哈][二哈],负面
哈哈哈,正面
之前都是假玩[二哈]，你说啥呢[太开心][太开心][太开心],正面
疏离感警告[doge],负面
哈哈哈哈哈哈哈哈 毕竟不熟[干饭人],正面
赢了就行啊,正面
哈哈哈哈，[doge][doge]让他自己玩去,正面
艾伦，怒签解说合同[doge],负面
哈哈哈哈哈哈哈哈哈哈  等会又说继伟偷偷练了,正面
早上胡金秋不就好了吗？,负面
这下半场有点杜锋时期国家队的打法了，看得真舒服。,正面
质疑杜指导，理解杜指导，成为杜指导[doge],正面
大胆打别怕失误别怕被盖,正面
他终于上了大秋 感动死了[悲伤],正面
不懂就问这场赢了对咱们有啥影响啊,负面
[泪][泪][泪]不说领先多少，打得总归有点气势有点意思了,正面
上王哲林呀！！！留给他的时间不多了[doge],负面
终于赢了,正面
自信,正面
信心也来了，至少是个正常篮球比赛了,正面
希望多赢点分吧，梦想还是要有的,正面
没谁不重要，赢球了挺尴尬,负面
今天这场要是赢了   那就是在打王哲林的脸[doge][doge][doge][doge],正面
我是不是飘了，竟然希望多刷点儿分[笑cry],负面
王哲林的价值出来了[doge][doge][doge],正面
奥运会还有机会吗？,正面
大秋，我的超人！！,正面
冲啊中国队,中性
今晚中国球迷可以吃饺子了,正面
終於有些血性了,正面
加油加油加油,正面
再探再报。,正面
别松懈，得多捞净胜分啊[允悲],正面
不浪费一丝电,负面
要不是后面亮灯牌了，我一开始还以为上面没人[允悲],正面
伪装者,正面
只有一首歌的演唱会罢了[泪],正面
笑死我了，训练有素得楼丝哈哈哈,正面
主要也是尊重他人，我们粉丝很有礼貌,正面
青海真的绝,负面
笑死了，灯牌戏法,负面
搞得像时代少年团主场,正面
虽然但是五颜六色真的好看吗？,正面
笑死  时团主场了直接[允悲][允悲][允悲],正面
这样很好，尊重前辈也能让小炸们看到自己的粉丝[抱一抱],正面
[泪][泪] http://t.cn/A6O4Ktbo,正面
演唱会[鼓掌][鼓掌][鼓掌][笑cry],正面
炸丝真的很克制了[心],正面
看到贺峻霖了[好爱哦][好爱哦][好爱哦][好爱哦],正面
主打专一[举手],正面
训练有素的楼丝,正面
小海螺好多[打call][打call][打call],负面
粉丝宝宝们好有礼貌啊[打call],正面
已编辑6p，那就下次再见啦V(^_^)V,负面
啊啊啊好萌好萌[抓狂][抓狂][抓狂]两位小公主辛苦啦，早点休息[抓狂],正面
#邓佳鑫  三代第一vocal#  萌萌的小公主～,正面
真的梦回小时候,正面
好萌的一只小呆猫[兔子],正面
好可爱[好爱哦],正面
辛苦啦[哇],正面
辛苦了 早点休息[抱一抱],正面
辛苦啦 小邓要补觉哦[哇],正面
哇 公主妈咪辛苦啦,正面
公主[抱一抱],正面
邓佳鑫,正面
邓佳鑫[哇],正面
[好爱哦][好爱哦][好爱哦][好爱哦][好爱哦],正面
我突然悟了[允悲]邓佳鑫不发微博是不是因为剪了这瓜头瓜脑的发型，自己觉得不好看了[doge]孩大要面,正面
好乖  让我摸摸[坏笑][坏笑],正面
好嫩好萌[抱一抱],正面
辛苦啦 ，好漂亮[打call][打call],正面
邓佳鑫头发好厚[泪]而且还多,正面
啊啊啊啊我的猫猫[舔屏][舔屏][舔屏],正面
哦嗨哟学姐 结婚👰,负面
真是可爱晕了，好甜好乖，麻麻抱抱[亲亲][亲亲][抱抱],正面
好乖的女儿[毛球],正面
老公[哇],正面
往后稍稍这么可爱我先亲[哇][哇][哇],正面
很喜欢的[胖红生气] [小V生气],负面
啊啊啊啊啊，好可爱的女儿[好喜欢][好喜欢]啵啵啵,正面
哎呦喂！宝宝真的可爱鼠了😚😚😚,正面
乖宝好可爱捏😘,正面
小乖[亲亲][亲亲],正面
宝宝随意的也好美丽,正面
我去 老公[抱一抱],正面
都被我疯狂收走，拿去做小卡素材[亲亲][亲亲],正面
太乖了[亲亲][亲亲]想你哦[毛球],正面
哎呦，哪里来的这么嫩的小乖崽,负面
我天呢 老公我爱你[泪],正面
好可爱的🥺,正面
可爱死了[亲亲],正面
这么美老婆[舔屏],正面
可爱！,正面
喜剧演员的底层思维是不快乐，自我挣脱后的快乐才是真正的解脱，愿自在快乐。共勉。,正面
唉，小学四年级父母离婚，跟奶奶生活，每个月吃排骨吃肉还得掐着日子。生活费两边也是斤斤计较[泪],正面
啊……离婚不是父母不去爱孩子的借口。我5岁时父母离异，虽然他们见面还会吵架，但不妨碍他们爱我。从小到大，礼物双份，零用双份。出国时，爸爸生意失败没钱，妈妈给了我支撑。我很感谢他们，也不怨恨他们离婚，他们有权力过好自己的生活。,正面
没有什么痛苦和阴影会是一辈子的，敢走向太阳的人先享受温暖,正面
综艺名《童话》这个节目很好看的，一群成年人不带手机不带电子产品，不带食材和钱，到小孩子管理的一个童话小岛上生活，一切都要听孩子们的规则，马丽哭是因为嘉宾们和小朋友们帮她度过了一个特别特别梦幻温暖的生日，真的是很有新意很没有压力很放松的节目。,正面
治愈的也不是童年的自己了，是成年的自己了。,正面
是，我先生也跟我说过他已经不记得初中以前的所有事情了，唯独记得爸妈离婚后，他每天都是一个人，以及那天爸爸问他要跟谁，他说了跟爸爸，之后就再也没见过妈妈，至今也不记得妈妈的模样。好像所有的事情从那个时候起，就从他脑海中消失了，怎么都不记得了。[苦涩],正面
我小时候，我爸妈经常吵架，我对童年的印象就是无止境的拉架，讨好他们，说让他们开心的事，现在我长大了，看到吵架还是止不住的颤抖。,正面
我的童年和青春期都是在争吵谩骂中度过的，我爸妈是六零后，他们思想守旧觉得离婚和出轨一样丢人，但是他们又很暴戾，家里隔三差五就要上演散打比赛。不幸的人生各有各的苦逼。,正面
没关系啦，我9岁的时候父母就离异啦。我今年26岁哦，男朋友很爱我，父母现在都很幸福。都有各自的事情很幸福。不幸就不回忆啦，现在一切向好[一起吃糖],正面
自己做自己最坚强的依靠,正面
我理解，我的童年青少年时期心底一片黑暗，我有完整的家庭，黑暗是父母的性格给的。,正面
不幸的童年，要靠一生去治愈，但那不是童年，是缺憾的自己,正面
我爸以前总是家暴我妈，但是我妈一直在保护我们5个给我们爱 所以我从来不觉得我的童年是悲惨的。我只觉得我妈妈很惨。长大后我能赚钱了 我爸再也不敢家暴了。所以我觉得很多人说父母离婚导致童年不幸，我再看看我 反而觉得在我这个家  我妈如果自私点早离婚那该多好。因为我妈妈幸福了 我就觉得幸福了,正面
啥也不想说，更不要觉得自己很惨，否则会很难过。每个人都一样，很多事情总得自己消化。,正面
我已经37岁了，还在被父母消耗，他们不懂得生活乐趣，每天都是骂人吵架，让对方赶紧死,正面
其实我觉得最难受的不是父母离婚，是父母没离婚，但是从小就是打压谩骂，各种难听的话还家庭暴力，这种才是好压抑[允悲],正面
我到80岁都得哭着诉说我的童年……,正面
小学三年级爸妈离婚  寄住在老师家   有给住宿费的那种  记得老师家孩子特喜欢欺负我   冬天把我锁在阳台 平时总是拿我东西 后来辗转去了关系比较好的同学家  同学是单人床  就在里面搭了一排凳子  我睡在凳子上   妈妈来看我时候哭了  但是也没办法  当时妈妈也很难  不幸的童年会让人缺乏安全感,正面
喜欢一些有格局的前辈，怪不得能在鸟巢开演唱会呢[桃里桃气],正面
刘雨昕仙那度巡演 请多多关心吧 http://t.cn/A6OyfdjA,正面
雨昕玩得开心 杰哥演唱会顺利[桃里桃气],正面
[桃里桃气][桃里桃气],正面
昕宝玩的开心哦[桃里桃气]@刘雨昕,正面
有道理//@铁血女保镖:喜欢一些有格局的前辈，怪不得能在鸟巢开演唱会呢[桃里桃气],正面
宝贝！,正面
我焯，梦幻联动,正面
好棒好牛,正面
🤫//@铁血女保镖:喜欢一些有格局的前辈，怪不得能在鸟巢开演唱会呢[桃里桃气],正面
一个TMEA之前都没有交集的前辈给堡垒的宣传多过一些合作过的艺人[允悲][允悲][允悲],正面
我宝宝好可爱[桃里桃气]真是特种兵啊今天下飞机就去了吧这是哈哈哈，昨天刚开完成都2w人场今天就去看杰哥的演唱会，祝杰哥演唱会一切顺利，也期待刘雨昕0916上海梅奔和1005北京凯迪拉克[送花花],正面
我滴宝女中豪杰[举手][开学季],正面
#刘雨昕去看了张杰演唱会# [舔屏],负面
刘雨昕上海仙那度见！,负面
雨昕你咋跑那么快的[桃里桃气] 玩得开心[打call][打call]杰哥演唱会顺利,正面
#刘雨昕胸震# ,负面
#刘雨昕去看了张杰演唱会# 女中豪杰[桃里桃气],正面
好好好 真的很好啊宝宝[苦涩],正面
总是最真诚最热烈的小猫宝宝,正面
一直都是互相奔赴啊😭😭,负面
宝贝怎么会有人不爱你啊😭😭怎么可能会有人不爱你😭,正面
再也遇不到比你更真诚的人了😭,负面
很真诚的小猫宝宝,正面
好爱你啊我的宝宝[泪][泪][泪][泪][泪][泪]@时代少年团-严浩翔,正面
